price,location,type,size_sqm,bedrooms,bathrooms,available_from,payment_method,city,size_sqft,available_from_month
48000000,North Coast,Townhouse,225,4,2,2025.0,Installments,Qesm Marsa Matrouh,2422,Sep
25121000,North Coast,Chalet,178,4,3,2025.0,Installments,Ras Al Hekma,1916,Sep
2790000,Red Sea,Apartment,45,1,1,2025.0,Cash,Hurghada,484,Aug
12000000,North Coast,Chalet,140,3,3,2025.0,Cash,Qesm Ad Dabaah,1507,Aug
10000000,Red Sea,Chalet,75,2,1,2025.0,Installments,Hurghada,807,Aug
21000000,North Coast,Chalet,180,4,4,2025.0,Cash,Qesm Ad Dabaah,1938,Aug
2970000,Red Sea,Apartment,54,1,1,2025.0,Cash,Hurghada,581,Aug
7042200,Red Sea,Apartment,102,2,1,2025.0,Installments,Hurghada,1098,Aug
21000000,North Coast,Apartment,180,4,4,2025.0,Cash,Qesm Marsa Matrouh,1938,Sep
12000000,North Coast,Chalet,155,3,3,2025.0,Installments,Qesm Marsa Matrouh,1668,Sep
23650000,Giza,Villa,364,5,7,2025.0,Cash,6 October City,3918,Sep
27000000,Cairo,Townhouse,285,3,2,2025.0,Cash,New Cairo City,3068,Aug
14960000,Cairo,Apartment,220,4,4,2025.0,Installments,New Cairo City,2368,Sep
18450000,Cairo,Villa,412,4,4,2025.0,Installments,New Capital City,4435,Aug
24238998,Giza,Townhouse,200,4,4,2025.0,Installments,Sheikh Zayed City,2153,Sep
18000000,North Coast,Chalet,170,4,3,2025.0,Installments,Sidi Heneish,1830,Sep
24145600,Cairo,Twin House,311,5,5,2025.0,Cash,New Cairo City,3348,Sep
9500000,North Coast,Chalet,100,2,2,2025.0,Installments,Qesm Marsa Matrouh,1076,Aug
12500000,Giza,Villa,240,5,5,2025.0,Installments,Sheikh Zayed City,2583,Aug
2240000,Red Sea,Apartment,35,1,1,2026.0,Cash,Hurghada,377,Aug
7050000,Giza,Apartment,84,2,2,2025.0,Installments,6 October City,904,Sep
4360000,North Coast,Chalet,150,3,3,2025.0,Cash,Qesm Ad Dabaah,1615,Sep
8822995,Cairo,Apartment,160,3,3,2025.0,Cash,New Cairo City,1722,Sep
3500000,Giza,Apartment,167,3,3,2025.0,Cash,Sheikh Zayed City,1798,Aug
4160000,Cairo,Apartment,131,4,2,2025.0,Cash,Mostakbal City - Future City,1410,Aug
12579625,Red Sea,Apartment,242,2,2,2026.0,Installments,Hurghada,2605,Apr
10000000,North Coast,Chalet,86,3,2,2025.0,Installments,Ras Al Hekma,926,Sep
10000000,North Coast,Chalet,115,3,2,2025.0,Installments,Sidi Abdel Rahman,1238,Aug
7687400,North Coast,Apartment,85,2,2,2025.0,Installments,Ras Al Hekma,915,Aug
9544000,Red Sea,Duplex,180,4,5,,Cash,Hurghada,1938,
4000000,Giza,Villa,312,5,4,2025.0,Cash,Sheikh Zayed City,3358,Sep
8200000,North Coast,Chalet,121,2,1,2025.0,Installments,Al Alamein,1302,Aug
12560000,Red Sea,Chalet,85,2,1,2025.0,Cash,Hurghada,915,Sep
35627000,North Coast,Villa,180,3,3,2025.0,Cash,Ras Al Hekma,1938,Sep
15900000,North Coast,Chalet,150,4,4,2025.0,Cash,Ras Al Hekma,1615,Sep
13000000,Cairo,Duplex,205,4,4,2025.0,Cash,Mostakbal City - Future City,2207,Sep
40000000,North Coast,Villa,474,6,5,2025.0,Installments,Ras Al Hekma,5102,Sep
6236505,Red Sea,Apartment,46,2,1,2025.0,Cash,Hurghada,495,Aug
53000000,North Coast,Villa,346,7,6,2025.0,Installments,Qesm Marsa Matrouh,3724,Sep
3608000,Red Sea,Apartment,88,2,1,2025.0,Cash,Hurghada,947,Sep
10000000,North Coast,Chalet,105,3,3,2025.0,Installments,Qesm Marsa Matrouh,1130,Sep
22000000,Cairo,iVilla,280,5,4,2025.0,Cash,New Cairo City,3014,Aug
11700000,Cairo,Apartment,176,4,3,2025.0,Installments,New Cairo City,1894,Sep
12500000,Giza,Apartment,117,3,2,2025.0,Cash,Sheikh Zayed City,1259,Sep
13400000,Red Sea,Chalet,114,3,2,2025.0,Cash,Hurghada,1227,Sep
27000000,North Coast,Chalet,180,4,3,2025.0,Installments,Qesm Ad Dabaah,1938,Sep
65000000,North Coast,Villa,232,5,4,2025.0,Cash,Qesm Marsa Matrouh,2497,Aug
24137200,Cairo,Townhouse,261,5,5,,Cash,New Cairo City,2809,
4000000,Cairo,Chalet,90,3,2,2025.0,Cash,New Cairo City,969,Aug
10500000,Red Sea,Chalet,175,4,4,2025.0,Installments,Hurghada,1884,Sep
3500000,Qalyubia,Apartment,141,3,2,2025.0,Cash,Obour City,1518,Aug
7085000,Cairo,Apartment,270,5,3,2025.0,Installments,New Cairo City,2906,May
10308720,North Coast,Chalet,95,2,2,2025.0,Installments,Ras Al Hekma,1023,Sep
42761025,Cairo,Twin House,236,4,4,2025.0,Installments,New Cairo City,2540,Aug
8200000,Red Sea,Chalet,100,2,3,2025.0,Installments,Hurghada,1076,Sep
8066666,Cairo,Apartment,129,3,3,2025.0,Installments,New Heliopolis,1389,Aug
24229000,North Coast,Chalet,101,3,1,2025.0,Cash,Ras Al Hekma,1087,Aug
4800000,Cairo,Apartment,148,3,2,2025.0,Installments,New Cairo City,1593,Aug
33600000,Cairo,Villa,290,5,4,2025.0,Cash,Madinaty,3122,Aug
8000000,North Coast,Apartment,140,3,2,2025.0,Installments,Al Alamein,1507,Aug
5922836,Cairo,Apartment,167,4,3,2025.0,Cash,New Capital City,1798,Aug
3042000,Red Sea,Apartment,64,2,1,2026.0,Cash,Hurghada,689,Aug
5620000,Giza,Apartment,196,5,4,2025.0,Cash,6 October City,2110,Aug
18000000,Red Sea,Duplex,128,3,3,2025.0,Cash,Hurghada,1378,Sep
3000000,Giza,Apartment,143,3,3,2025.0,Installments,Sheikh Zayed City,1539,Aug
12500000,North Coast,Chalet,120,3,3,2025.0,Cash,Ras Al Hekma,1292,Sep
13504000,North Coast,Chalet,120,2,2,2026.0,Installments,Qesm Ad Dabaah,1292,Aug
3256000,Cairo,Apartment,167,3,2,2025.0,Installments,New Cairo City,1798,Aug
19350000,Giza,Villa,340,4,4,2025.0,Cash,Sheikh Zayed City,3660,Aug
42370149,North Coast,Chalet,138,3,3,2025.0,Installments,Qesm Marsa Matrouh,1485,Aug
21000000,North Coast,Townhouse,180,4,3,2025.0,Cash,Qesm Marsa Matrouh,1938,Aug
18000000,Red Sea,Villa,175,4,5,2025.0,Installments,Hurghada,1884,Sep
7900000,Cairo,Apartment,150,4,3,2025.0,Installments,New Capital City,1615,Aug
14500000,Cairo,Apartment,140,3,2,2025.0,Cash,New Cairo City,1507,Aug
4275000,Cairo,Apartment,171,3,3,2025.0,Installments,New Cairo City,1841,Aug
17794000,North Coast,Penthouse,145,3,3,2025.0,Installments,Ras Al Hekma,1561,Aug
26100000,Cairo,iVilla,170,3,3,2026.0,Installments,New Cairo City,1830,Aug
9950000,Cairo,Hotel Apartment,57,2,1,2025.0,Installments,Heliopolis - Masr El Gedida,614,Jul
8000000,Giza,Apartment,140,4,2,2025.0,Cash,6 October City,1507,Sep
18000000,Cairo,Apartment,182,4,3,2025.0,Cash,New Cairo City,1959,Jul
21000000,Red Sea,Villa,400,3,3,2025.0,Installments,Hurghada,4306,Aug
280000000,North Coast,Villa,345,7,8,2025.0,Cash,Qesm Marsa Matrouh,3714,Aug
7200000,Cairo,Apartment,166,3,3,2025.0,Cash,New Cairo City,1787,Sep
6443000,Giza,Apartment,85,1,2,2025.0,Installments,Sheikh Zayed City,915,Sep
1000000,Giza,Apartment,160,4,3,2025.0,Cash,Sheikh Zayed City,1722,Aug
8400000,Cairo,Apartment,140,3,3,2025.0,Installments,Mostakbal City - Future City,1507,Aug
9300000,North Coast,Apartment,220,4,3,2025.0,Installments,Al Alamein,2368,Aug
15219000,North Coast,Chalet,125,3,3,2025.0,Installments,Ras Al Hekma,1345,Aug
17500000,North Coast,Townhouse,280,5,4,2025.0,Cash,Qesm Marsa Matrouh,3014,Sep
3540900,Red Sea,Apartment,87,1,1,2025.0,Installments,Hurghada,936,May
4000000,North Coast,Chalet,75,2,2,2025.0,Installments,Sidi Heneish,807,Sep
17000000,North Coast,Chalet,130,3,3,2025.0,Cash,Qesm Marsa Matrouh,1399,Aug
43000000,North Coast,Villa,250,5,4,2025.0,Installments,Ras Al Hekma,2691,Sep
11250000,Red Sea,Chalet,110,3,2,2025.0,Cash,Hurghada,1184,Sep
6457500,Giza,Apartment,68,1,1,2025.0,Cash,6 October City,732,Aug
3351000,North Coast,Chalet,60,2,1,2025.0,Cash,Al Alamein,646,Aug
19999999,North Coast,Chalet,196,4,4,2025.0,Cash,Sidi Heneish,2110,Sep
3950000,Giza,Apartment,120,2,2,2025.0,Installments,6 October City,1292,Aug
25000000,North Coast,Villa,191,4,3,2025.0,Cash,Ras Al Hekma,2056,Aug
12094904,Cairo,Apartment,140,4,2,,Cash,Mostakbal City - Future City,1507,
13300000,Giza,Apartment,148,3,3,2025.0,Installments,6 October City,1593,Sep
8500000,Giza,Apartment,155,3,3,2025.0,Cash,6 October City,1668,Aug
13714000,North Coast,Hotel Apartment,80,2,1,2025.0,Installments,Qesm Marsa Matrouh,861,Aug
5000000,Cairo,Apartment,100,1,1,2025.0,Installments,New Cairo City,1076,Aug
14000000,North Coast,Townhouse,157,4,4,2025.0,Cash,Ras Al Hekma,1690,Sep
16700000,Cairo,Twin House,212,5,4,2025.0,Cash,Mostakbal City - Future City,2282,Sep
6050000,Giza,Apartment,199,4,3,2025.0,Installments,Sheikh Zayed City,2142,Sep
9000000,Red Sea,Chalet,120,3,3,2025.0,Installments,Hurghada,1292,Aug
15000000,North Coast,Chalet,250,3,2,2025.0,Installments,Al Alamein,2691,Sep
38000000,Cairo,Townhouse,285,3,3,2025.0,Cash,New Cairo City,3068,Sep
6700000,Suez,Chalet,100,3,1,2025.0,Cash,Al Ain Al Sokhna,1076,Aug
24000000,Cairo,Penthouse,350,5,4,2025.0,Cash,New Cairo City,3767,Sep
34200000,North Coast,Villa,210,4,4,2025.0,Installments,Ras Al Hekma,2260,Sep
4500000,Cairo,Apartment,60,2,1,2025.0,Installments,New Cairo City,646,Aug
4167480,Cairo,Apartment,45,1,1,2025.0,Installments,Madinaty,484,Aug
20000000,Red Sea,Chalet,120,4,3,2025.0,Installments,Hurghada,1292,Sep
4800000,Giza,Townhouse,184,5,4,2025.0,Cash,6 October City,1981,Aug
70415525,Red Sea,Townhouse,301,5,5,2025.0,Cash,Hurghada,3240,Sep
16019000,Giza,Apartment,169,3,3,2025.0,Installments,6 October City,1819,Sep
16520000,North Coast,Chalet,128,3,2,2025.0,Installments,Sidi Abdel Rahman,1378,Aug
10450000,North Coast,Chalet,95,3,2,2025.0,Cash,Ras Al Hekma,1023,Aug
13830000,Cairo,Apartment,128,2,2,2025.0,Installments,New Cairo City,1378,Aug
28600000,Giza,Villa,275,4,4,2025.0,Installments,6 October City,2960,Sep
325000,Giza,Apartment,100,3,1,2025.0,Cash,6 October City,1076,Aug
13875000,Cairo,Apartment,129,2,2,2025.0,Installments,New Heliopolis,1389,Aug
27500000,Giza,Twin House,383,5,4,2025.0,Installments,6 October City,4123,Aug
11200000,Red Sea,Penthouse,160,3,3,2025.0,Installments,Hurghada,1722,Sep
3000000,North Coast,Hotel Apartment,87,1,1,2025.0,Installments,Al Alamein,936,Aug
3200000,Cairo,Villa,160,3,3,,Cash,Shorouk City,1722,
9911162,North Coast,Chalet,109,2,1,2025.0,Installments,Ras Al Hekma,1173,Aug
24130000,Giza,Villa,250,4,5,2025.0,Installments,6 October City,2691,Aug
10200000,North Coast,Chalet,150,3,3,2025.0,Installments,Ras Al Hekma,1615,Sep
3427000,Cairo,Apartment,149,2,1,2025.0,Cash,Hay El Maadi,1604,Aug
9000000,North Coast,Chalet,94,3,2,2025.0,Cash,Qesm Marsa Matrouh,1012,Aug
9500000,Cairo,iVilla,225,3,3,2025.0,Installments,Mostakbal City - Future City,2422,Aug
27996778,North Coast,Villa,170,4,4,2025.0,Cash,Qesm Ad Dabaah,1830,Aug
4500000,Cairo,Apartment,133,4,2,2025.0,Installments,New Capital City,1432,Aug
5000000,Cairo,Apartment,165,4,3,2025.0,Cash,New Cairo City,1776,Sep
7604000,Cairo,Apartment,169,3,3,2025.0,Cash,New Capital City,1819,Sep
200000,Giza,Apartment,150,3,3,2025.0,Cash,6 October City,1615,Aug
45000000,North Coast,Villa,300,5,5,2025.0,Installments,Ras Al Hekma,3229,Aug
14000000,North Coast,Chalet,125,4,2,2025.0,Cash,Ras Al Hekma,1345,Aug
7350000,Giza,Apartment,136,2,2,2025.0,Cash,6 October City,1464,Sep
6399000,North Coast,Chalet,133,2,2,2025.0,Cash,Al Alamein,1432,Aug
19000000,North Coast,Chalet,200,4,4,2025.0,Cash,Qesm Ad Dabaah,2153,Sep
4285350,Red Sea,Apartment,90,1,1,2025.0,Installments,Hurghada,969,Aug
6242677,Giza,Apartment,100,2,1,2025.0,Installments,Sheikh Zayed City,1076,Aug
44035888,Cairo,Townhouse,220,4,4,2025.0,Installments,Mokattam,2368,Aug
3900000,Suez,Chalet,60,1,1,2025.0,Installments,Al Ain Al Sokhna,646,Aug
5580000,Cairo,Apartment,133,4,3,2025.0,Installments,New Cairo City,1432,Aug
54000000,North Coast,Villa,400,4,4,2025.0,Cash,Sidi Abdel Rahman,4306,Aug
4000000,Cairo,Apartment,85,2,2,2025.0,Cash,New Cairo City,915,Aug
101700000,North Coast,Villa,549,7,6,2025.0,Cash,Qesm Marsa Matrouh,5909,Aug
19100000,North Coast,Villa,200,4,4,2025.0,Cash,Ras Al Hekma,2153,Aug
12000000,Giza,Apartment,170,4,3,2025.0,Installments,6 October City,1830,Sep
13000000,Red Sea,Duplex,160,4,4,2025.0,Cash,Hurghada,1722,Aug
7500000,Giza,Townhouse,233,4,4,2025.0,Cash,6 October City,2508,Sep
30000000,Giza,Villa,290,5,5,2025.0,Installments,Sheikh Zayed City,3122,Sep
17000000,North Coast,Chalet,180,4,4,2025.0,Installments,Qesm Marsa Matrouh,1938,Aug
31368196,Cairo,Villa,325,5,5,2025.0,Cash,New Cairo City,3498,Sep
2500000,Cairo,Apartment,57,2,1,2025.0,Cash,New Cairo City,614,Aug
32000000,North Coast,Villa,467,5,4,2025.0,Cash,Qesm Ad Dabaah,5027,Aug
6189658,North Coast,Townhouse,180,3,3,2025.0,Cash,Qesm Ad Dabaah,1938,Aug
19000000,Red Sea,Duplex,140,4,3,2025.0,Installments,Hurghada,1507,Sep
9080000,Giza,Townhouse,234,4,4,2025.0,Installments,6 October City,2519,Aug
13910000,Cairo,Apartment,145,2,2,2025.0,Installments,New Cairo City,1561,Sep
30000000,Red Sea,Villa,225,5,5,2025.0,Installments,Hurghada,2422,Sep
16537000,North Coast,Apartment,200,3,2,2025.0,Cash,Al Alamein,2153,Jul
11700000,Cairo,Apartment,120,2,2,2025.0,Installments,New Cairo City,1292,Aug
24000000,North Coast,Hotel Apartment,105,2,1,2025.0,Cash,Qesm Marsa Matrouh,1130,Aug
2585000,Red Sea,Apartment,55,1,1,2025.0,Cash,Hurghada,592,Sep
8364000,Cairo,Hotel Apartment,82,1,1,2025.0,Installments,Hay Masr El Kadima,883,Aug
6750000,Giza,Apartment,199,4,3,2025.0,Installments,Sheikh Zayed City,2142,Aug
11500000,Cairo,Apartment,140,3,2,2025.0,Installments,Madinaty,1507,Aug
8000000,North Coast,Chalet,110,3,1,2025.0,Cash,Qesm Marsa Matrouh,1184,Aug
15000000,Red Sea,Chalet,150,3,3,2025.0,Installments,Hurghada,1615,Sep
19000000,North Coast,Chalet,255,4,4,2025.0,Cash,Qesm Marsa Matrouh,2745,Aug
18000000,Red Sea,Chalet,137,4,3,2025.0,Cash,Hurghada,1475,Sep
25000000,North Coast,Villa,500,5,5,2025.0,Installments,Qesm Marsa Matrouh,5382,Aug
4388000,Cairo,Apartment,79,2,1,2025.0,Installments,Madinaty,850,Aug
12600000,North Coast,Chalet,180,4,3,2025.0,Cash,Qesm Ad Dabaah,1938,Aug
15026000,North Coast,Chalet,237,3,3,2025.0,Cash,Al Alamein,2551,Aug
2511000,Qalyubia,Apartment,110,3,1,2025.0,Cash,Obour City,1184,Jul
1600000,Giza,Apartment,80,2,1,2025.0,Cash,6 October City,861,Aug
8100000,Giza,Apartment,195,3,3,2025.0,Installments,6 October City,2099,Sep
9939000,Cairo,Apartment,189,3,2,2025.0,Installments,New Capital City,2034,Sep
4900000,Qalyubia,Apartment,145,2,2,2025.0,Installments,Obour City,1561,Aug
4400000,Cairo,Apartment,220,3,3,2025.0,Installments,Shorouk City,2368,Aug
9200000,North Coast,Chalet,150,4,4,2025.0,Cash,Ras Al Hekma,1615,Aug
40000000,Red Sea,Villa,175,4,5,2025.0,Cash,Hurghada,1884,Sep
11000000,Cairo,Apartment,88,2,1,2025.0,Installments,New Cairo City,947,Sep
8000000,Giza,Apartment,110,3,2,2025.0,Installments,6 October City,1184,Sep
16750000,Red Sea,Chalet,170,4,4,2025.0,Installments,Hurghada,1830,Aug
16000000,Red Sea,Chalet,112,3,2,2025.0,Cash,Hurghada,1206,Sep
7000000,Cairo,Apartment,150,4,2,2025.0,Cash,New Cairo City,1615,Aug
9600000,Cairo,iVilla,245,3,3,2025.0,Cash,New Cairo City,2637,Aug
8650000,Cairo,Apartment,183,3,2,2025.0,Cash,New Cairo City,1970,Aug
9816000,North Coast,Apartment,140,3,2,2025.0,Cash,Al Alamein,1507,Aug
20000000,North Coast,Villa,185,4,4,2025.0,Cash,Qesm Marsa Matrouh,1991,Sep
7500000,North Coast,Chalet,270,4,4,2025.0,Cash,Ras Al Hekma,2906,Sep
10000000,Red Sea,Chalet,130,3,2,2025.0,Cash,Hurghada,1399,Sep
2499000,Red Sea,Apartment,68,1,1,2025.0,Cash,Hurghada,732,Aug
25900000,Cairo,Townhouse,200,5,5,2025.0,Cash,New Cairo City,2153,May
28000000,North Coast,Twin House,320,5,4,2025.0,Cash,Ras Al Hekma,3444,Sep
47650000,Red Sea,Villa,175,3,4,2025.0,Installments,Hurghada,1884,Sep
10000000,Cairo,Townhouse,170,3,2,2025.0,Cash,Mostakbal City - Future City,1830,Sep
30000000,North Coast,Penthouse,380,4,4,2025.0,Cash,Qesm Marsa Matrouh,4090,Sep
10150000,North Coast,Apartment,115,3,2,2025.0,Cash,Ras Al Hekma,1238,Sep
6773000,Cairo,Apartment,120,4,3,,Cash,Mostakbal City - Future City,1292,
2950000,Cairo,Apartment,170,3,2,,Installments,Mokattam,1830,
3058965,Red Sea,Apartment,117,2,1,2025.0,Cash,Hurghada,1259,Sep
80000000,North Coast,Villa,476,7,7,2025.0,Installments,Ras Al Hekma,5124,Sep
2075000,North Coast,Chalet,30,1,1,2025.0,Cash,Al Alamein,323,May
52800000,North Coast,Villa,220,6,4,2025.0,Cash,Qesm Ad Dabaah,2368,Sep
3234726,Red Sea,Apartment,66,1,1,2025.0,Installments,Hurghada,710,Aug
30643090,Cairo,Villa,325,5,5,,Cash,New Cairo City,3498,
13750000,Cairo,Townhouse,173,4,3,2025.0,Cash,New Heliopolis,1862,Aug
8000000,Cairo,Villa,270,4,4,2025.0,Cash,New Cairo City,2906,Aug
15040000,North Coast,Chalet,230,3,3,2025.0,Cash,Al Alamein,2476,Aug
12000000,Giza,Apartment,195,4,2,2025.0,Cash,6 October City,2099,Aug
17850000,Cairo,Duplex,210,4,3,2025.0,Installments,New Cairo City,2260,Sep
8775000,Giza,Apartment,152,3,3,2025.0,Cash,6 October City,1636,Jul
4800000,Giza,Apartment,112,2,2,2025.0,Installments,Sheikh Zayed City,1206,Sep
60000000,North Coast,Villa,670,6,5,2025.0,Cash,Qesm Marsa Matrouh,7212,Aug
26000000,North Coast,Chalet,155,4,2,2025.0,Cash,Qesm Ad Dabaah,1668,Aug
4000000,Giza,Apartment,145,5,3,2025.0,Cash,6 October City,1561,Aug
12900000,Red Sea,Cabin,71,1,1,2025.0,Installments,Hurghada,764,Aug
12851000,Giza,Apartment,186,3,2,2025.0,Installments,Sheikh Zayed City,2002,Sep
5400000,Cairo,Duplex,206,5,5,2025.0,Installments,Mostakbal City - Future City,2217,Sep
7500000,Cairo,Apartment,115,3,2,2025.0,Installments,New Cairo City,1238,Sep
3400000,Cairo,Duplex,220,4,3,2025.0,Installments,New Cairo City,2368,Aug
7000000,Giza,Villa,565,7,5,2025.0,Cash,Sheikh Zayed City,6082,Aug
28000000,North Coast,Twin House,190,5,4,2025.0,Installments,Ras Al Hekma,2045,Sep
7635000,Cairo,Apartment,158,3,3,2025.0,Installments,New Cairo City,1701,Aug
6500000,North Coast,Apartment,130,2,2,2025.0,Cash,Al Alamein,1399,Aug
8800000,Giza,Apartment,165,3,3,2025.0,Installments,Sheikh Zayed City,1776,Aug
7000000,North Coast,Chalet,120,3,3,2025.0,Cash,Al Alamein,1292,Aug
6400000,North Coast,Chalet,65,1,1,2025.0,Cash,Ras Al Hekma,700,Jul
6394287,Cairo,Apartment,110,2,2,2025.0,Cash,Mostakbal City - Future City,1184,Sep
19974000,North Coast,Chalet,267,3,3,2025.0,Cash,Al Alamein,2874,Aug
8000000,North Coast,Chalet,36,2,1,2025.0,Installments,Al Alamein,388,Aug
60600960,North Coast,Twin House,269,5,5,2025.0,Installments,Ras Al Hekma,2895,Aug
14000000,Giza,Apartment,159,4,2,2025.0,Installments,Sheikh Zayed City,1711,Sep
17200000,North Coast,Penthouse,153,3,3,2025.0,Installments,Ras Al Hekma,1647,Aug
7000000,Alexandria,Apartment,184,3,3,2025.0,Installments,Alexandria Compounds,1981,Sep
8740000,Red Sea,Chalet,120,3,2,2025.0,Cash,Hurghada,1292,Sep
12600000,North Coast,Chalet,114,3,2,2025.0,Cash,Sidi Abdel Rahman,1227,Aug
10250000,Cairo,Apartment,130,2,2,2025.0,Installments,New Cairo City,1399,Aug
31300000,North Coast,Villa,280,6,5,2025.0,Installments,Ras Al Hekma,3014,Sep
15754000,North Coast,Chalet,98,2,2,2025.0,Installments,Ras Al Hekma,1055,Sep
10000000,North Coast,Chalet,110,4,2,2025.0,Cash,Ras Al Hekma,1184,Aug
24415000,North Coast,Townhouse,165,4,4,2025.0,Cash,Ras Al Hekma,1776,Sep
50000000,North Coast,Villa,315,4,5,2025.0,Cash,Sidi Abdel Rahman,3391,Sep
430000,Giza,Apartment,90,1,1,2025.0,Cash,Sheikh Zayed City,969,Aug
10700000,Cairo,Apartment,128,2,3,2025.0,Installments,New Cairo City,1378,Aug
3928000,South Sainai,Chalet,70,1,1,2025.0,Installments,Ras Sedr,753,May
8000000,Suez,Villa,175,5,4,,Installments,Al Ain Al Sokhna,1884,
7000000,Suez,Chalet,71,2,1,2025.0,Installments,Al Ain Al Sokhna,764,Aug
19300000,Red Sea,Penthouse,188,4,3,2025.0,Installments,Hurghada,2024,Aug
34300000,Cairo,Twin House,298,5,4,2025.0,Installments,New Cairo City,3208,Aug
5850000,Giza,Apartment,188,4,3,2025.0,Installments,Sheikh Zayed City,2024,Aug
14500000,Red Sea,Chalet,112,2,2,2025.0,Cash,Hurghada,1206,Aug
16500000,Red Sea,Townhouse,230,4,4,2025.0,Cash,Hurghada,2476,Sep
7000000,North Coast,Chalet,112,2,2,2025.0,Installments,Ras Al Hekma,1206,Aug
9300000,North Coast,Chalet,100,3,2,2025.0,Cash,Qesm Marsa Matrouh,1076,Jul
5200000,Giza,Apartment,198,3,3,2025.0,Installments,Sheikh Zayed City,2131,Aug
15950000,North Coast,Chalet,140,3,3,2025.0,Installments,Ras Al Hekma,1507,Aug
5050000,Cairo,Apartment,67,1,1,2025.0,Installments,Madinaty,721,Aug
5000000,North Coast,Chalet,65,1,1,2025.0,Cash,Ras Al Hekma,700,Jul
10921550,Red Sea,Apartment,280,3,2,2025.0,Installments,Hurghada,3014,Sep
4500000,North Coast,Apartment,90,2,2,2025.0,Installments,Al Alamein,969,Aug
24000000,North Coast,Villa,130,3,2,2025.0,Cash,Sidi Heneish,1399,Aug
10500000,North Coast,Chalet,147,3,2,2025.0,Installments,Ras Al Hekma,1582,Sep
10573582,Cairo,Apartment,145,3,3,2025.0,Installments,New Cairo City,1561,Aug
7980000,North Coast,Villa,150,4,4,2025.0,Installments,Ras Al Hekma,1615,Aug
25000000,Cairo,Villa,308,5,3,2025.0,Cash,New Cairo City,3315,Aug
13500000,North Coast,Chalet,135,4,3,2025.0,Cash,Ras Al Hekma,1453,Sep
19950000,Red Sea,Twin House,161,2,2,2025.0,Installments,Hurghada,1733,Sep
14000000,North Coast,Chalet,140,4,4,2025.0,Cash,Ras Al Hekma,1507,Aug
2968000,Giza,Duplex,255,4,3,2025.0,Installments,6 October City,2745,Aug
12963000,North Coast,Penthouse,110,2,2,2025.0,Installments,Qesm Marsa Matrouh,1184,Sep
1700000,Giza,Apartment,100,3,2,2025.0,Installments,Sheikh Zayed City,1076,Aug
35246000,Cairo,Townhouse,219,4,4,2025.0,Installments,New Heliopolis,2357,Sep
6750000,North Coast,Apartment,54,1,1,2025.0,Cash,Al Alamein,581,Aug
25000000,North Coast,Villa,307,5,5,2025.0,Cash,Qesm Marsa Matrouh,3305,Sep
6134081,North Coast,Chalet,113,3,3,2025.0,Cash,Qesm Marsa Matrouh,1216,Sep
19000000,Giza,Villa,212,4,4,2025.0,Installments,Sheikh Zayed City,2282,Sep
5029000,North Coast,Apartment,62,1,1,2025.0,Cash,Sidi Heneish,667,Aug
17000000,Giza,Apartment,117,3,2,2025.0,Cash,6 October City,1259,Aug
15015194,North Coast,Chalet,109,2,2,2025.0,Installments,Qesm Ad Dabaah,1173,Aug
4900000,Giza,Apartment,120,2,2,2025.0,Cash,Sheikh Zayed City,1292,Aug
8200000,North Coast,Chalet,94,2,2,2025.0,Installments,Ras Al Hekma,1012,Aug
7000000,Red Sea,Chalet,120,3,3,,Cash,Hurghada,1292,
25600000,North Coast,Twin House,210,6,5,2025.0,Installments,Ras Al Hekma,2260,Aug
30000000,North Coast,Twin House,190,5,4,2025.0,Installments,Ras Al Hekma,2045,Sep
6050000,Giza,Apartment,199,4,3,2025.0,Installments,Sheikh Zayed City,2142,Sep
4600000,Cairo,Apartment,148,3,3,2025.0,Installments,Mostakbal City - Future City,1593,Sep
21115000,Cairo,Penthouse,200,5,3,2025.0,Installments,New Cairo City,2153,Aug
22000000,Red Sea,Chalet,115,2,2,2025.0,Cash,Hurghada,1238,Aug
5850000,Giza,Apartment,188,4,3,2025.0,Installments,Sheikh Zayed City,2024,Aug
